instructor_id,name,expertise_area,rating,join_date
i06157,Liam Anderson,Programming,3.4,3/31/2021
i06158,Vihaan Martin,Biology,3.5,1/14/2018
i06159,Liam Brown,Math,3.3,11/9/2019
i06160,Ethan Clark,Music,4.6,2/16/2020
i06161,Benjamin Lewis,Data Science,3.2,8/24/2021
i06162,Benjamin Martin,Music,3.7,9/17/2018
i06163,Riya Wilson,Business,3.6,12/26/2019
i06164,Isabella Davis,Design,3.9,4/2/2021
i06165,Vihaan Wilson,Business,4.1,7/19/2021
i06166,Mia Smith,Math,4.7,9/21/2018
i06167,Sophia Davis,AI,3.6,8/21/2020
i06168,Olivia Verma,Business,3.8,11/6/2021
i06169,Ethan Taylor,Biology,3.8,12/30/2020
i06170,Benjamin Walker,Math,4.2,5/27/2019
i06171,Aarav Lee,AI,3.4,4/29/2019
i06172,Karan Thomas,Music,4.3,4/20/2021
i06173,Lucas Patel,History,3.8,9/9/2020
i06174,Isabella Hall,Business,3.4,5/13/2019
i06175,Karan Lewis,Data Science,3.2,5/28/2021
i06176,Amelia Lee,Math,3.8,7/9/2021
i06177,Mia Moore,Design,4.7,8/11/2021
i06178,Lucas Anderson,AI,3.5,10/30/2021
i06179,Vihaan Hall,Business,3.2,5/15/2019
i06180,Vihaan Lewis,Biology,3.9,9/3/2021
i06181,Olivia Johnson,Design,4.8,4/14/2018
i06182,Riya Martin,Business,4.4,8/17/2019
i06183,Eva Davis,Physics,3.2,7/13/2021
i06184,Eva Davis,Music,3.4,7/18/2019
i06185,Zara Brown,Music,4.8,7/1/2019
i06186,Karan Miller,Design,4.7,1/9/2021
i06187,Isabella Lewis,Data Science,4.4,1/26/2020
i06188,Liam Brown,AI,4.2,6/23/2018
i06189,Aarav Smith,Design,4,1/4/2020
i06190,Aarav Moore,Data Science,4.9,2/25/2019
i06191,Lucas Sharma,Biology,4.2,12/5/2021
i06192,Mia Sharma,Music,3.7,8/27/2019
i06193,Aanya Martin,Programming,3,10/26/2021
i06194,Emma Sharma,Physics,4.6,5/4/2019
i06195,Karan Johnson,Music,4.1,8/6/2020
i06196,Mia Brown,History,4.4,11/17/2019
i06197,Zara Brown,History,3.3,4/29/2019
i06198,Liam Lee,Music,4.5,7/30/2019
i06199,Benjamin Lee,AI,4.8,4/17/2019
i06200,Zara Martin,Biology,4.7,4/23/2019
i06201,Lucas Patel,History,4.8,2/12/2018
i06202,Karan Johnson,Data Science,4.2,8/31/2019
i06203,Emma Anderson,Programming,3.6,10/21/2018
i06204,Zara Verma,Design,3.8,7/1/2021
i06205,Emma Lee,Design,3.3,3/28/2020
i06206,Emma Taylor,Music,4.1,9/6/2019
i06207,Eva Anderson,Biology,3.7,10/3/2020
i06208,Arjun Smith,Data Science,3.9,1/3/2018
i06209,Ethan Singh,AI,3.3,7/12/2018
i06210,Meera Hall,Physics,3.9,10/11/2019
i06211,Sophia Patel,Biology,3.5,2/25/2020
i06212,Olivia Thomas,Business,4.3,9/30/2019
i06213,Liam Sharma,History,3.6,3/9/2018
i06214,Noah Clark,Music,4.6,7/16/2020
i06215,Liam Wilson,AI,3.7,10/5/2018
i06216,Ethan Walker,Physics,3.6,6/22/2019
i06217,Karan Singh,Business,4.7,11/19/2019
i06218,Karan Davis,Business,4.3,8/5/2018
i06219,Meera Verma,Business,4.9,4/29/2021
i06220,Karan Moore,Programming,3.5,4/12/2019
i06221,Emma Hall,History,4.8,5/11/2021
i06222,Riya Lee,Business,4.3,12/6/2018
i06223,Arjun Lewis,Data Science,3.8,2/3/2020
i06224,Ethan Martin,Biology,4.5,2/25/2018
i06225,Karan Singh,AI,3.9,7/1/2018
i06226,Ethan Clark,Biology,3.2,12/15/2018
i06227,Sophia Brown,Data Science,4.6,1/21/2019
i06228,Benjamin Hall,Data Science,3.2,6/13/2018
i06229,Sophia Johnson,Biology,3.2,3/9/2020
i06230,Vihaan Martin,Math,4.6,10/31/2018
i06231,Olivia Johnson,Programming,3.4,10/14/2020
i06232,Emma Singh,Biology,5,7/3/2020
i06233,Aanya Lee,Biology,5,2/1/2021
i06234,Noah Thomas,Data Science,3.1,11/19/2021
i06235,Riya Taylor,Data Science,4.8,4/3/2019
i06236,Olivia Thomas,Programming,4,10/19/2018
i06237,Lucas Patel,History,3.6,7/31/2020
i06238,Eva Johnson,Music,4.7,9/5/2021
i06239,Liam Davis,History,4.2,7/29/2020
i06240,Liam Brown,Programming,3.4,11/6/2018
i06241,Vihaan Singh,AI,3.2,7/20/2020
i06242,Riya Miller,History,3.7,12/22/2018
i06243,Liam Verma,Biology,3.5,12/20/2020
i06244,Karan Martin,AI,4.3,12/15/2018
i06245,Emma Clark,Design,4.3,9/11/2020
i06246,Mia Singh,Physics,4.9,8/27/2018
i06247,Noah Miller,AI,3.2,5/8/2019
i06248,Arjun Taylor,Data Science,3.1,5/28/2021
i06249,Aanya Lee,Physics,3.7,2/9/2019
i06250,Karan Moore,Biology,3.6,7/13/2019
i06251,Noah Walker,Math,3,1/19/2019
i06252,Sophia Johnson,Data Science,5,6/22/2020
i06253,Aanya Walker,AI,3.5,3/25/2020
i06254,Mia Thomas,Data Science,3.3,2/13/2019
i06255,Ethan Brown,Physics,4.7,3/19/2018
i06256,Riya Verma,Math,3.5,10/23/2021
i06257,Benjamin Hall,Programming,3.4,11/18/2021
i06258,Ethan Sharma,Business,4.2,9/7/2018
i06259,Sophia Hall,Business,3.6,8/4/2018
i06260,Meera Brown,Programming,3.2,4/21/2020
i06261,Amelia Anderson,Biology,5,4/22/2019
i06262,Riya Smith,Math,4.8,6/23/2020
i06263,Liam Lewis,Music,3.8,6/29/2020
i06264,Sophia Miller,History,3.1,1/2/2020
i06265,Eva Verma,Programming,3.8,3/5/2021
i06266,Vihaan Davis,AI,4,2/28/2021
i06267,Ethan Singh,Design,4.8,2/6/2018
i06268,Noah Sharma,Design,3.7,6/14/2021
i06269,Vihaan Walker,Math,4,8/21/2021
i06270,Sophia Thomas,History,3.7,12/21/2019
i06271,Arjun Smith,AI,3.6,12/7/2021
i06272,Mia Lee,AI,3.3,3/2/2019
i06273,Lucas Anderson,Business,3.1,5/24/2021
i06274,Noah Hall,Biology,3.6,10/17/2019
i06275,Benjamin Brown,Math,4,5/20/2019
i06276,Aarav Patel,Music,3.5,4/13/2018
i06277,Mia Brown,Programming,3.9,4/26/2021
i06278,Riya Wilson,Math,4.8,11/1/2018
i06279,Riya Moore,Data Science,3.7,11/21/2020
i06280,Vihaan Wilson,AI,3.5,2/7/2019
i06281,Riya Smith,Programming,4.1,8/4/2020
i06282,Eva Moore,Design,4.4,7/22/2020
i06283,Noah Brown,Math,3.8,1/18/2018
i06284,Aanya Thomas,Design,4.1,12/18/2021
i06285,Eva Lewis,Math,4.8,8/13/2018
i06286,Riya Patel,Programming,3,1/23/2021
i06287,Amelia Verma,Music,3.5,8/6/2020
i06288,Riya Brown,History,5,7/16/2020
i06289,Meera Martin,Physics,3.1,3/17/2019
i06290,Eva Patel,Design,4.1,9/12/2018
i06291,Meera Clark,AI,3.4,10/6/2021
i06292,Lucas Wilson,Music,4.9,5/27/2020
i06293,Noah Brown,Math,3.1,8/6/2020
i06294,Aanya Taylor,Physics,3.1,1/23/2021
i06295,Eva Taylor,Music,3.8,7/1/2018
i06296,Lucas Brown,Design,4.8,7/17/2020
i06297,Zara Smith,Math,3.5,4/2/2018
i06298,Aarav Lee,Math,4.2,12/3/2020
i06299,Eva Martin,Programming,4.5,9/28/2020
i06300,Mia Lee,Physics,4,8/8/2020
i06301,Isabella Miller,History,3.4,2/21/2020
i06302,Noah Walker,Music,3.9,5/14/2019
i06303,Aanya Sharma,Design,4.2,1/12/2018
i06304,Vihaan Smith,History,4.7,7/21/2020
i06305,Zara Singh,Math,3.3,1/13/2020
i06306,Ethan Davis,Biology,4.2,7/29/2021
i06307,Zara Verma,Data Science,3.2,3/10/2021
i06308,Benjamin Lewis,Music,4.3,7/16/2018
i06309,Benjamin Moore,Programming,4,3/9/2019
i06310,Lucas Brown,Physics,4.8,1/30/2018
i06311,Lucas Miller,Biology,4,12/18/2020
i06312,Sophia Lee,Physics,4.5,12/11/2020
i06313,Ethan Thomas,Data Science,3.1,2/8/2021
i06314,Benjamin Brown,AI,3.6,8/17/2020
i06315,Arjun Moore,Math,4.8,4/2/2020
i06316,Vihaan Clark,AI,4.8,7/7/2019
i06317,Arjun Moore,Biology,4.9,12/23/2019
i06318,Zara Martin,Data Science,4.5,2/25/2020
i06319,Vihaan Johnson,Data Science,4.4,11/5/2019
i06320,Zara Sharma,Biology,4.2,5/31/2021
i06321,Vihaan Davis,Business,4.1,11/11/2020
i06322,Sophia Brown,Math,3.1,5/4/2019
i06323,Amelia Thomas,Math,3.1,12/19/2021
i06324,Aanya Smith,Data Science,3.4,2/18/2020
i06325,Karan Patel,Business,4.9,12/29/2021
i06326,Sophia Lee,Biology,4.5,12/19/2019
i06327,Arjun Clark,Business,4.8,6/6/2019
i06328,Arjun Lewis,Design,3.3,1/19/2021
i06329,Emma Moore,Programming,3.6,4/8/2020
i06330,Zara Brown,Design,3.2,11/25/2018
i06331,Aanya Johnson,History,3,11/28/2018
i06332,Isabella Singh,AI,3.4,12/29/2020
i06333,Ethan Verma,Math,4.6,11/20/2018
i06334,Liam Smith,AI,3.2,9/6/2020
i06335,Zara Singh,History,4.3,10/22/2021
i06336,Karan Thomas,Biology,4.3,4/13/2018
i06337,Benjamin Verma,History,4.3,3/4/2021
i06338,Mia Singh,AI,3.1,4/19/2018
i06339,Amelia Davis,Data Science,3.2,7/18/2020
i06340,Meera Davis,Design,4.3,4/30/2018
i06341,Meera Singh,Design,4.8,2/26/2019
i06342,Ethan Lee,Music,3.9,7/28/2019
i06343,Emma Davis,Music,4.5,2/17/2021
i06344,Noah Sharma,Programming,4.7,6/2/2020
i06345,Karan Smith,Business,3.6,8/19/2020
i06346,Karan Martin,AI,4.3,10/20/2018
i06347,Liam Davis,AI,4.9,7/19/2018
i06348,Zara Davis,Math,4.3,9/7/2020
i06349,Isabella Davis,Programming,3.7,6/4/2019
i06350,Lucas Smith,Music,3.8,1/11/2018
i06351,Noah Thomas,Design,4.1,7/8/2021
i06352,Riya Singh,Math,4.4,1/25/2018
i06353,Aanya Patel,Math,3.9,10/18/2020
i06354,Meera Patel,AI,4,5/27/2021
i06355,Aarav Taylor,Data Science,3.4,1/3/2019
i06356,Meera Martin,Design,4.9,3/14/2019
i06357,Ethan Davis,Programming,4.5,1/21/2018
i06358,Isabella Hall,Data Science,4.4,9/16/2019
i06359,Zara Sharma,Data Science,3.4,4/13/2021
i06360,Zara Taylor,Design,4.8,11/6/2020
i06361,Mia Miller,Programming,4.6,12/7/2019
i06362,Olivia Smith,History,4.9,7/11/2019
i06363,Olivia Singh,Biology,5,5/24/2021
i06364,Zara Patel,Design,3.9,4/7/2019
i06365,Aanya Lee,Data Science,4,12/14/2021
i06366,Vihaan Thomas,Business,3.8,12/27/2019
i06367,Arjun Taylor,Biology,3.8,6/22/2020
i06368,Liam Hall,Music,4.5,2/18/2021
i06369,Karan Taylor,Music,3.4,8/10/2019
i06370,Sophia Verma,Physics,3.9,4/13/2018
i06371,Mia Verma,Business,3.2,1/27/2019
i06372,Amelia Sharma,AI,3.4,4/23/2019
i06373,Eva Lee,Music,3.1,12/19/2019
i06374,Arjun Clark,AI,4.4,2/9/2018
i06375,Aarav Hall,Programming,3,12/17/2020
i06376,Zara Taylor,Data Science,3,10/15/2021
i06377,Lucas Clark,Physics,4.7,3/30/2019
i06378,Isabella Johnson,History,3.7,4/12/2021
i06379,Eva Miller,Business,3.1,6/24/2021
i06380,Arjun Anderson,Programming,4.4,7/25/2020
i06381,Vihaan Smith,History,4.5,6/5/2021
i06382,Riya Brown,Physics,3.1,5/28/2019
i06383,Olivia Taylor,History,4.1,8/10/2019
i06384,Ethan Clark,Design,4.1,5/21/2020
i06385,Aarav Singh,Business,3.3,6/21/2018
i06386,Meera Lee,Math,4.7,1/28/2019
i06387,Sophia Hall,Business,4.9,11/24/2021
i06388,Mia Moore,Biology,3.8,6/28/2019
i06389,Benjamin Hall,Programming,4.4,6/29/2018
i06390,Liam Sharma,Data Science,4.9,8/15/2021
i06391,Liam Hall,Data Science,3.3,11/15/2018
i06392,Eva Johnson,History,3.4,6/20/2021
i06393,Lucas Patel,Music,4.5,3/15/2021
i06394,Aanya Lee,Math,3.6,6/19/2021
i06395,Emma Singh,Physics,3.2,5/19/2021
i06396,Liam Thomas,Biology,3.6,12/31/2020
i06397,Arjun Lewis,Music,3.8,6/13/2019
i06398,Noah Walker,Physics,3.5,3/10/2021
i06399,Arjun Johnson,Business,3.8,9/15/2021
i06400,Amelia Johnson,Business,4.9,6/4/2019
i06401,Aarav Singh,Biology,3.9,10/23/2020
i06402,Vihaan Walker,Math,3.3,11/23/2019
i06403,Emma Sharma,Biology,4.2,12/20/2021
i06404,Aarav Wilson,Physics,4,9/9/2020
i06405,Olivia Hall,Biology,4,8/25/2020
i06406,Liam Sharma,Data Science,4.5,2/6/2018
i06407,Zara Lewis,Math,4.3,5/1/2021
i06408,Amelia Taylor,Design,3.2,10/28/2019
i06409,Aarav Verma,AI,3.2,3/29/2020
i06410,Lucas Lewis,AI,3.1,2/19/2021
i06411,Zara Verma,Physics,3,12/8/2021
i06412,Eva Martin,Music,3.1,10/25/2018
i06413,Liam Smith,Business,3.8,3/23/2020
i06414,Meera Brown,Data Science,4.9,1/11/2020
i06415,Liam Clark,AI,3.7,7/5/2021
i06416,Isabella Hall,Physics,4.7,6/15/2021
i06417,Sophia Walker,History,4.6,3/22/2019
i06418,Arjun Johnson,Data Science,3.4,4/6/2021
i06419,Vihaan Lee,Physics,4.4,10/19/2020
i06420,Noah Verma,AI,4.1,1/8/2021
i06421,Emma Taylor,Music,3.4,3/18/2018
i06422,Eva Miller,History,5,5/8/2018
i06423,Ethan Anderson,Math,4.6,5/29/2019
i06424,Zara Clark,Music,4.3,3/18/2019
i06425,Isabella Clark,Music,4.4,8/21/2021
i06426,Aanya Smith,Data Science,3.5,2/6/2020
i06427,Aarav Brown,AI,4.4,5/4/2020
i06428,Noah Verma,Math,3.2,10/8/2020
i06429,Aarav Walker,Programming,4.8,6/13/2021
i06430,Emma Taylor,Music,3.4,2/27/2021
i06431,Eva Davis,Math,4.8,4/28/2019
i06432,Lucas Smith,AI,4.2,10/19/2021
i06433,Riya Clark,Physics,4.9,1/11/2021
i06434,Noah Patel,Physics,4.9,1/8/2020
i06435,Sophia Lee,Physics,4.6,5/18/2018
i06436,Benjamin Anderson,Programming,5,12/15/2021
i06437,Isabella Smith,Music,3.9,3/1/2020
i06438,Olivia Martin,Data Science,4.4,5/5/2020
i06439,Meera Singh,Biology,3.4,2/27/2020
i06440,Karan Lee,Biology,3.1,11/3/2019
i06441,Zara Thomas,Data Science,3.5,8/29/2021
i06442,Arjun Clark,Design,4.9,4/7/2020
i06443,Emma Brown,Biology,4,1/30/2019
i06444,Noah Moore,Math,3.8,9/8/2021
i06445,Karan Davis,Programming,4.3,4/21/2018
i06446,Liam Smith,Business,4.9,7/15/2018
i06447,Amelia Miller,Biology,5,5/22/2018
i06448,Meera Smith,Design,3.2,5/31/2020
i06449,Emma Martin,Physics,3.3,9/4/2018
i06450,Isabella Smith,Business,3.4,12/8/2020
i06451,Amelia Johnson,Programming,4.9,10/13/2021
i06452,Isabella Lee,Physics,3.6,3/30/2021
i06453,Karan Johnson,Design,3.8,6/10/2021
i06454,Meera Lewis,Math,4.9,8/22/2019
i06455,Lucas Lewis,History,4.1,5/3/2019
i06456,Lucas Thomas,Music,4.7,1/3/2018
i06457,Olivia Moore,Design,3.6,5/30/2019
i06458,Sophia Lewis,History,4.4,1/10/2020
i06459,Karan Verma,Math,4,10/3/2020
i06460,Benjamin Anderson,Physics,4.2,12/25/2019
i06461,Eva Walker,Math,4.1,6/25/2021
i06462,Sophia Lewis,Data Science,4.8,3/19/2021
i06463,Emma Clark,History,4.7,10/8/2018
i06464,Vihaan Smith,History,3.4,12/25/2019
i06465,Ethan Clark,Design,3.9,5/16/2021
i06466,Sophia Smith,Music,3.1,12/18/2020
i06467,Olivia Hall,Data Science,4.7,9/4/2021
i06468,Eva Hall,Math,4.6,7/15/2020
i06469,Isabella Anderson,AI,4.4,3/16/2018
i06470,Zara Anderson,Physics,3.7,8/8/2018
i06471,Lucas Johnson,Programming,4.6,5/3/2019
i06472,Eva Hall,Data Science,3.7,10/20/2018
i06473,Ethan Lewis,History,4.1,8/28/2019
i06474,Karan Walker,Programming,4.9,11/26/2019
i06475,Vihaan Anderson,Design,4.5,11/20/2020
i06476,Mia Davis,Programming,3.6,2/19/2019
i06477,Eva Brown,Physics,3.6,3/5/2019
i06478,Mia Thomas,Biology,3.2,1/22/2018
i06479,Zara Clark,Math,4.9,7/12/2021
i06480,Mia Davis,Biology,3.4,6/23/2019
i06481,Isabella Singh,Design,4.5,6/26/2018
i06482,Riya Davis,Data Science,4.4,7/24/2021
i06483,Isabella Smith,Music,4.7,5/12/2018
i06484,Mia Brown,History,3.5,5/27/2018
i06485,Isabella Wilson,Biology,4.3,9/1/2021
i06486,Emma Walker,Programming,3.1,5/18/2021
i06487,Zara Martin,Biology,4.9,12/3/2020
i06488,Amelia Patel,History,4.3,10/4/2020
i06489,Noah Clark,Data Science,3.7,11/27/2021
i06490,Riya Wilson,Data Science,3.1,11/1/2018
i06491,Ethan Davis,Biology,4.8,9/29/2021
i06492,Lucas Moore,AI,3.2,10/11/2021
i06493,Eva Walker,Design,4.2,6/21/2019
i06494,Lucas Miller,Physics,4.1,7/31/2019
i06495,Karan Lee,Biology,4.3,7/7/2018
i06496,Liam Sharma,Design,4,12/9/2020
i06497,Ethan Moore,AI,4.6,11/3/2020
i06498,Riya Sharma,Math,3.8,8/8/2019
i06499,Arjun Verma,History,4.1,4/19/2020
i06500,Noah Singh,Physics,4.3,5/16/2019
i06501,Amelia Smith,AI,3,4/15/2021
i06502,Sophia Martin,Business,4.8,6/14/2021
i06503,Ethan Walker,History,3.2,5/14/2020
i06504,Meera Martin,Physics,3.9,10/2/2020
i06505,Arjun Martin,AI,4.7,9/19/2021
i06506,Meera Thomas,AI,4.8,1/5/2021
i06507,Emma Taylor,Business,3.1,3/4/2019
i06508,Riya Walker,Physics,4.7,6/8/2021
i06509,Benjamin Wilson,History,3.1,9/20/2018
i06510,Olivia Smith,History,4.6,5/22/2018
i06511,Zara Johnson,AI,3.5,11/9/2018
i06512,Benjamin Brown,Data Science,3.1,4/22/2019
i06513,Aanya Patel,History,4.4,1/17/2020
i06514,Sophia Thomas,AI,4.1,4/11/2019
i06515,Noah Smith,Data Science,5,2/18/2021
i06516,Isabella Anderson,Biology,4.7,1/14/2019
i06517,Emma Smith,Music,4,8/20/2021
i06518,Emma Johnson,History,3.5,7/8/2021
i06519,Isabella Verma,Biology,4.2,6/8/2018
i06520,Meera Miller,History,4.8,12/12/2019
i06521,Emma Moore,Physics,4.8,11/16/2020
i06522,Isabella Lee,Design,3.1,8/27/2018
i06523,Eva Miller,Design,3.8,1/21/2018
i06524,Lucas Martin,Biology,3.6,4/29/2020
i06525,Liam Davis,Music,5,6/22/2019
i06526,Liam Johnson,Math,3.3,5/13/2019
i06527,Isabella Sharma,Design,4.3,10/20/2020
i06528,Eva Verma,Math,4,11/3/2019
i06529,Ethan Lee,Design,4.9,2/2/2018
i06530,Amelia Wilson,Design,4.4,8/29/2018
i06531,Noah Martin,Physics,3.5,6/20/2018
i06532,Ethan Walker,Music,4.3,6/4/2020
i06533,Arjun Sharma,Biology,3.8,9/6/2018
i06534,Ethan Walker,Physics,3.9,3/23/2021
i06535,Noah Sharma,Math,3.3,12/9/2021
i06536,Karan Thomas,Music,3.2,2/18/2018
i06537,Emma Miller,History,3.6,4/18/2021
i06538,Noah Brown,History,3.6,8/22/2020
i06539,Aarav Anderson,History,4.3,4/20/2021
i06540,Olivia Smith,AI,3.7,12/10/2018
i06541,Mia Patel,Data Science,4.2,6/6/2018
i06542,Karan Moore,History,3.8,9/6/2020
i06543,Vihaan Wilson,Biology,3.1,6/24/2020
i06544,Sophia Lee,AI,3.4,7/28/2018
i06545,Benjamin Hall,Music,5,3/26/2018
i06546,Mia Thomas,Math,4.2,10/25/2021
i06547,Aarav Brown,Physics,4.2,4/3/2020
i06548,Lucas Lewis,Math,3.8,12/19/2018
i06549,Arjun Davis,Math,3.8,9/21/2020
i06550,Ethan Johnson,Design,4.1,10/4/2021
i06551,Olivia Johnson,Data Science,3.7,11/14/2018
i06552,Benjamin Patel,Design,3.7,9/29/2020
i06553,Karan Miller,Design,3,6/14/2019
i06554,Vihaan Verma,Data Science,4.8,7/16/2020
i06555,Riya Martin,Music,3,3/31/2020
i06556,Karan Wilson,AI,4.2,5/12/2019
i06557,Noah Hall,Data Science,3.8,9/3/2019
i06558,Karan Walker,Math,4.2,8/23/2019
i06559,Olivia Patel,Music,3.2,4/12/2020
i06560,Meera Patel,Biology,3.8,5/25/2018
i06561,Aarav Patel,Biology,4.7,5/21/2021
i06562,Ethan Miller,Physics,4.9,8/14/2018
i06563,Aarav Clark,Biology,3.4,10/27/2019
i06564,Amelia Moore,Biology,3.7,5/29/2021
i06565,Karan Singh,Music,4.6,6/14/2018
i06566,Aarav Moore,History,3.1,10/31/2019
i06567,Emma Sharma,Music,4.9,7/10/2018
i06568,Sophia Miller,Music,4.8,9/19/2020
i06569,Aarav Hall,Data Science,3.9,10/9/2018
i06570,Mia Lewis,Programming,4.8,3/25/2018
i06571,Liam Moore,Biology,4.1,11/28/2020
i06572,Liam Patel,Business,3.1,11/15/2018
i06573,Zara Hall,Music,4,2/14/2020
i06574,Benjamin Anderson,History,4.7,3/29/2021
i06575,Karan Davis,Biology,4.8,8/23/2020
i06576,Emma Lee,Programming,4.4,3/9/2021
i06577,Lucas Wilson,Biology,4.1,11/4/2021
i06578,Benjamin Wilson,Business,3.1,7/20/2020
i06579,Zara Anderson,History,4.7,7/18/2020
i06580,Aarav Taylor,Data Science,3,10/8/2021
i06581,Isabella Hall,AI,3.2,5/1/2019
i06582,Liam Anderson,Math,3.9,7/9/2019
i06583,Karan Davis,Data Science,3.1,9/13/2018
i06584,Sophia Davis,Data Science,3.2,7/28/2020
i06585,Sophia Johnson,History,3.4,3/18/2020
i06586,Sophia Davis,Music,3.6,9/26/2021
i06587,Emma Smith,Music,3.9,4/18/2020
i06588,Emma Hall,Business,3.4,10/22/2021
i06589,Riya Verma,Music,4.7,3/15/2021
i06590,Isabella Moore,Physics,3.7,6/8/2021
i06591,Meera Walker,Music,3.3,8/5/2018
i06592,Liam Lee,Physics,4.3,6/7/2019
i06593,Arjun Sharma,Physics,3.9,9/15/2019
i06594,Eva Lewis,Data Science,3.5,2/11/2021
i06595,Arjun Lee,Programming,5,8/27/2019
i06596,Emma Hall,Math,3.3,1/31/2019
i06597,Karan Miller,Data Science,3.6,7/24/2019
i06598,Aanya Davis,Design,4.8,11/1/2019
i06599,Olivia Walker,Music,3.7,9/21/2018
i06600,Isabella Martin,History,4.8,8/4/2021
i06601,Benjamin Wilson,Music,3.5,4/3/2020
i06602,Emma Wilson,Math,4,8/3/2020
i06603,Isabella Moore,Math,3.4,2/21/2019
i06604,Aanya Taylor,Physics,3.5,3/12/2020
i06605,Noah Brown,Math,3.4,4/1/2018
i06606,Meera Patel,Biology,4.6,5/28/2018
i06607,Aanya Davis,Data Science,3.9,10/23/2019
i06608,Aanya Verma,Data Science,4.6,9/6/2019
i06609,Eva Smith,Biology,3.6,6/4/2020
i06610,Eva Miller,AI,3.3,8/10/2019
i06611,Zara Sharma,Data Science,4.6,9/20/2020
i06612,Liam Thomas,Design,5,8/3/2018
i06613,Riya Martin,Biology,4,2/25/2019
i06614,Riya Anderson,Biology,4.1,10/12/2018
i06615,Liam Sharma,Programming,3.5,10/21/2019
i06616,Isabella Singh,History,4.8,6/3/2018
i06617,Olivia Taylor,Music,4,4/9/2019
i06618,Olivia Walker,Business,3.7,1/20/2021
i06619,Mia Taylor,Programming,3.5,10/31/2018
i06620,Lucas Martin,Design,3.3,11/16/2021
i06621,Aanya Sharma,Biology,4.4,2/22/2019
i06622,Liam Singh,Design,4.5,12/24/2020
i06623,Benjamin Davis,Biology,4.2,8/5/2020
i06624,Amelia Wilson,Data Science,4.2,6/21/2021
i06625,Eva Smith,History,4.7,9/15/2021
i06626,Benjamin Verma,Biology,3.9,11/7/2020
i06627,Vihaan Verma,Physics,3.3,11/13/2020
i06628,Olivia Verma,Music,4.2,3/14/2021
i06629,Benjamin Singh,Music,3.7,11/26/2018
i06630,Mia Miller,History,3.3,1/20/2020
i06631,Ethan Walker,AI,3.9,11/29/2018
i06632,Aarav Anderson,Biology,3.7,10/23/2019
i06633,Noah Patel,Biology,4.6,11/17/2020
i06634,Isabella Moore,Math,3.2,7/26/2020
i06635,Eva Johnson,Physics,4,11/8/2020
i06636,Isabella Davis,Data Science,3,7/2/2020
i06637,Riya Taylor,Music,3.6,1/7/2018
i06638,Ethan Davis,Music,3.7,10/4/2020
i06639,Olivia Davis,Physics,3.5,1/14/2020
i06640,Vihaan Thomas,Design,4.5,12/21/2021
i06641,Karan Walker,Programming,3.5,2/6/2021
i06642,Arjun Anderson,AI,4.2,6/24/2020
i06643,Eva Verma,History,3.9,12/6/2021
i06644,Riya Lee,Design,4.5,8/6/2021
i06645,Riya Brown,Math,4.7,5/22/2021
i06646,Lucas Anderson,Biology,4.6,8/31/2021
i06647,Noah Davis,AI,3.6,12/21/2021
i06648,Ethan Taylor,Design,3.4,8/18/2019
i06649,Aanya Patel,Biology,3.8,7/30/2020
i06650,Karan Thomas,Music,3.6,12/3/2020
i06651,Aanya Wilson,History,4.2,2/9/2021
i06652,Zara Singh,AI,4.4,2/24/2018
i06653,Arjun Sharma,Math,4.5,5/18/2021
i06654,Riya Clark,Math,3.6,6/26/2021
i06655,Aanya Miller,Design,4,8/23/2019
i06656,Arjun Martin,Design,3.9,5/18/2021
i06657,Mia Singh,Design,3.5,11/4/2021
i06658,Eva Sharma,Music,3.2,8/2/2019
i06659,Arjun Taylor,History,3.1,6/13/2018
i06660,Isabella Wilson,AI,5,11/4/2021
i06661,Liam Taylor,Physics,3.7,9/26/2018
i06662,Sophia Sharma,Data Science,3.9,12/3/2018
i06663,Amelia Lee,Programming,3.2,9/4/2021
i06664,Aanya Miller,Biology,3.9,5/6/2021
i06665,Amelia Anderson,Design,3.8,11/7/2018
i06666,Riya Miller,Math,4.2,5/2/2019
i06667,Liam Lee,Programming,3.1,9/25/2020
i06668,Eva Clark,AI,4.3,7/21/2021
i06669,Olivia Moore,Design,3.5,6/17/2019
i06670,Meera Thomas,Music,4.8,6/20/2018
i06671,Aanya Hall,Business,3.6,12/19/2020
i06672,Sophia Verma,Music,3.1,2/26/2021
i06673,Lucas Clark,Math,4.6,9/9/2019
i06674,Riya Anderson,Physics,4.1,12/17/2019
i06675,Ethan Taylor,History,3.6,7/13/2019
i06676,Arjun Walker,Programming,4.8,5/5/2021
i06677,Ethan Miller,Music,3.7,10/6/2020
i06678,Lucas Singh,Programming,4.1,8/10/2019
i06679,Amelia Patel,Physics,3.1,2/9/2018
i06680,Emma Lee,Biology,3.5,11/7/2019
i06681,Vihaan Davis,History,4.9,8/28/2018
i06682,Ethan Wilson,Music,3.8,5/3/2018
i06683,Aarav Lee,Design,3.1,12/29/2020
i06684,Amelia Clark,Data Science,3.3,2/24/2021
i06685,Amelia Walker,Design,3.2,4/13/2021
i06686,Noah Thomas,Business,3.8,1/2/2018
i06687,Meera Anderson,AI,3.7,5/9/2021
i06688,Liam Johnson,Programming,4.6,4/6/2020
i06689,Benjamin Davis,Business,4,12/19/2020
i06690,Eva Singh,Data Science,3.3,8/20/2020
